SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE
2019,9,26,목,ARP9,ARP3,A,A1196,A,11:05,N,0.7100034
2019,9,26,목,ARP3,ARP9,A,A1196,D,10:15,N,0.67089486
2019,9,26,목,ARP3,ARP4,J,J1812,A,18:40,Y,0.40219873
2019,9,26,목,ARP4,ARP3,J,J1812,D,17:35,Y,0.19919556
2019,9,26,목,ARP3,ARP4,J,J1810,A,17:35,Y,0.43579036
2019,9,26,목,ARP4,ARP3,J,J1810,D,16:30,Y,0.2388184
2019,9,26,목,ARP4,ARP3,J,J1811,A,16:10,Y,0.44666433
2019,9,26,목,ARP3,ARP4,J,J1811,D,15:05,Y,0.29686892
2019,9,26,목,ARP3,ARP4,J,J1814,A,19:25,Y,0.43722892
2019,9,26,목,ARP4,ARP3,J,J1814,D,18:20,Y,0.22124034
2019,9,26,목,ARP4,ARP3,J,J1813,A,17:45,Y,0.4805206
2019,9,26,목,ARP3,ARP4,J,J1813,D,16:40,Y,0.3575824
2019,9,26,목,ARP3,ARP1,I,I1303,A,7:25,N,0.87446404
2019,9,26,목,ARP1,ARP3,I,I1303,D,6:10,N,0.6996654
2019,9,26,목,ARP1,ARP3,I,I1304,A,9:15,N,0.76969564
2019,9,26,목,ARP3,ARP1,I,I1304,D,8:00,N,0.57630587
2019,9,26,목,ARP3,ARP1,I,I1305,A,8:20,N,0.70436734
2019,9,26,목,ARP1,ARP3,I,I1305,D,7:05,N,0.57887936
2019,9,26,목,ARP3,ARP5,J,J1824,A,14:40,Y,0.4482056
2019,9,26,목,ARP5,ARP3,J,J1824,D,13:35,Y,0.23083502
2019,9,26,목,ARP3,ARP1,I,I1307,A,9:55,N,0.7246365
2019,9,26,목,ARP1,ARP3,I,I1307,D,8:45,Y,0.40999568
2019,9,26,목,ARP3,ARP1,I,I1306,D,8:15,Y,0.27250642
2019,9,26,목,ARP1,ARP3,I,I1306,A,9:30,N,0.65434086
2019,9,26,목,ARP3,ARP1,I,I1309,A,11:05,N,0.69006956
2019,9,26,목,ARP1,ARP3,I,I1309,D,9:50,Y,0.37728155
2019,9,26,목,ARP15,ARP4,J,J1413,A,8:15,N,0.57995546
2019,9,26,목,ARP4,ARP15,J,J1413,D,7:10,N,0.7955915
2019,9,26,목,ARP8,ARP3,J,J1909,A,16:10,Y,0.46914238
2019,9,26,목,ARP14,ARP3,J,J1855,A,12:25,N,0.66483164
2019,9,26,목,ARP3,ARP14,J,J1855,D,11:15,Y,0.41936076
2019,9,26,목,ARP14,ARP3,J,J1857,A,20:20,N,0.5178654
2019,9,26,목,ARP3,ARP14,J,J1857,D,19:10,Y,0.30826885
2019,9,26,목,ARP3,ARP13,J,J1920,A,16:25,Y,0.43211025
2019,9,26,목,ARP13,ARP3,J,J1920,D,15:25,Y,0.33696538
2019,9,26,목,ARP3,ARP8,J,J1904,A,11:00,Y,0.49730504
2019,9,26,목,ARP8,ARP3,J,J1904,D,10:10,Y,0.46128106
2019,9,26,목,ARP8,ARP3,J,J1905,A,9:35,N,0.606241
2019,9,26,목,ARP3,ARP8,J,J1905,D,8:40,Y,0.4278853
2019,9,26,목,ARP3,ARP8,J,J1906,A,14:25,Y,0.43140817
2019,9,26,목,ARP8,ARP3,J,J1906,D,13:25,Y,0.25035888
2019,9,26,목,ARP5,ARP3,J,J1825,A,12:55,N,0.6441226
2019,9,26,목,ARP3,ARP5,J,J1825,D,11:50,Y,0.3742501
2019,9,26,목,ARP8,ARP3,J,J1907,A,12:50,N,0.62457
2019,9,26,목,ARP3,ARP8,J,J1907,D,11:50,Y,0.3524528
2019,9,26,목,ARP3,ARP14,J,J1854,A,14:30,Y,0.33965427
2019,9,26,목,ARP14,ARP3,J,J1854,D,13:20,Y,0.2361322
2019,9,26,목,ARP3,ARP8,J,J1910,A,20:25,Y,0.4048643
2019,9,26,목,ARP8,ARP3,J,J1910,D,19:25,Y,0.23244208
2019,9,26,목,ARP3,ARP8,J,J1908,A,17:45,Y,0.4243555
2019,9,26,목,ARP8,ARP3,J,J1908,D,16:45,Y,0.21795923
2019,9,26,목,ARP3,ARP8,J,J1909,D,15:10,Y,0.27661896
2019,9,26,목,ARP8,ARP3,J,J1911,A,18:50,Y,0.40938205
2019,9,26,목,ARP3,ARP8,J,J1911,D,17:50,Y,0.29292405
2019,9,27,금,ARP13,ARP3,J,J1921,A,14:45,Y,0.17616779
2019,9,27,금,ARP3,ARP13,J,J1921,D,13:40,Y,0.14756894
2019,9,27,금,ARP1,ARP3,L,L1728,A,18:15,N,0.6235903
2019,9,27,금,ARP3,ARP1,L,L1728,D,17:05,Y,0.4002189
2019,9,27,금,ARP3,ARP4,L,L1807,A,17:30,N,0.5823773
2019,9,27,금,ARP4,ARP3,L,L1807,D,16:25,Y,0.2972197
2019,9,27,금,ARP3,ARP9,J,J1934,A,10:19,Y,0.17368793
2019,9,27,금,ARP9,ARP3,J,J1934,D,9:10,Y,0.2518795
2019,9,27,금,ARP1,ARP3,L,L1702,A,9:05,N,0.54619575
2019,9,27,금,ARP3,ARP1,L,L1702,D,7:55,Y,0.37897807
2019,9,27,금,ARP1,ARP3,L,L1720,A,14:40,N,0.57073456
2019,9,27,금,ARP3,ARP1,L,L1720,D,13:30,Y,0.26592845
2019,9,27,금,ARP4,ARP3,L,L1808,A,20:10,N,0.6519983
2019,9,27,금,ARP3,ARP4,L,L1808,D,19:10,Y,0.36330813
2019,9,27,금,ARP3,ARP1,L,L1703,A,8:10,N,0.53530097
2019,9,27,금,ARP1,ARP3,L,L1703,D,7:00,Y,0.4362613
2019,9,27,금,ARP3,ARP4,L,L1809,A,20:35,N,0.6985724
2019,9,27,금,ARP4,ARP3,L,L1809,D,19:35,Y,0.29852682
2019,9,27,금,ARP9,ARP3,J,J1935,A,19:15,Y,0.19942766
2019,9,27,금,ARP3,ARP9,J,J1935,D,18:15,Y,0.25195098
2019,9,27,금,ARP3,ARP1,L,L1705,A,9:25,N,0.59427655
2019,9,27,금,ARP1,ARP3,L,L1705,D,8:15,Y,0.43566352
2019,9,27,금,ARP3,ARP1,L,L1731,A,19:20,N,0.62979376
2019,9,27,금,ARP1,ARP3,L,L1731,D,18:10,Y,0.23987508
2019,9,27,금,ARP4,ARP3,L,L1810,A,22:10,N,0.6723939
2019,9,27,금,ARP1,ARP3,L,L1732,A,21:05,N,0.5700711
2019,9,27,금,ARP3,ARP1,L,L1732,D,19:55,Y,0.27307487
2019,9,27,금,ARP3,ARP1,L,L1733,A,19:35,N,0.62879276
2019,9,27,금,ARP1,ARP3,L,L1733,D,18:25,Y,0.24907047
2019,9,27,금,ARP3,ARP4,L,L1810,D,21:10,Y,0.45144892
2019,9,27,금,ARP3,ARP6,J,J1954,A,9:25,Y,0.18350607
2019,9,27,금,ARP6,ARP3,J,J1954,D,8:20,Y,0.2598275
2019,9,27,금,ARP1,ARP3,L,L1706,A,9:55,N,0.589345
2019,9,27,금,ARP3,ARP1,L,L1706,D,8:45,Y,0.31827247
2019,9,27,금,ARP3,ARP8,L,L1901,A,10:25,N,0.6311842
2019,9,27,금,ARP8,ARP3,L,L1901,D,9:30,Y,0.46626425
2019,9,27,금,ARP6,ARP3,J,J1955,A,11:10,Y,0.4363137
2019,9,27,금,ARP3,ARP6,J,J1955,D,10:05,Y,0.2785706
2019,9,27,금,ARP3,ARP1,L,L1707,A,10:55,N,0.6456838
2019,9,27,금,ARP1,ARP3,L,L1707,D,9:45,Y,0.40111852
2019,9,27,금,ARP1,ARP3,L,L1734,A,21:40,N,0.5822227
2019,9,27,금,ARP3,ARP1,L,L1734,D,20:30,Y,0.3410598
2019,9,27,금,ARP8,ARP3,L,L1902,A,8:55,N,0.57107466
2019,9,27,금,ARP3,ARP8,L,L1902,D,8:05,Y,0.392775
2019,9,27,금,ARP3,ARP6,J,J1956,A,15:20,Y,0.16552281
2019,9,27,금,ARP6,ARP3,J,J1956,D,14:15,Y,0.10278535
2019,9,27,금,ARP1,ARP3,L,L1708,A,11:10,N,0.57391775
2019,9,27,금,ARP3,ARP1,L,L1708,D,10:00,Y,0.39180255
2019,9,27,금,ARP3,ARP1,L,L1735,A,20:00,N,0.5804306
2019,9,27,금,ARP1,ARP3,L,L1735,D,18:50,Y,0.22427815
2019,9,27,금,ARP3,ARP8,L,L1903,A,12:55,N,0.7383623
2019,9,27,금,ARP8,ARP3,L,L1903,D,12:10,Y,0.48468626
2019,9,27,금,ARP6,ARP3,J,J1957,A,13:35,Y,0.3105154
2019,9,27,금,ARP1,ARP3,L,L1736,A,22:15,N,0.5476949
2019,9,27,금,ARP3,ARP1,L,L1736,D,21:05,Y,0.21781027
2019,9,27,금,ARP8,ARP3,L,L1904,A,11:40,N,0.70131814
2019,9,27,금,ARP3,ARP8,L,L1904,D,10:50,Y,0.37782633
2019,9,27,금,ARP3,ARP6,J,J1957,D,12:30,Y,0.23859668
2019,9,27,금,ARP1,ARP3,L,L1710,A,12:15,N,0.6173902
2019,9,27,금,ARP3,ARP1,L,L1710,D,11:05,Y,0.15228242
2019,9,27,금,ARP3,ARP4,L,L1801,A,7:20,N,0.5240866
2019,9,27,금,ARP4,ARP3,L,L1801,D,6:20,Y,0.43090117
2019,9,27,금,ARP3,ARP8,L,L1905,A,17:15,N,0.6469053
2019,9,27,금,ARP8,ARP3,L,L1905,D,16:30,Y,0.26237792
2019,9,27,금,ARP1,ARP3,L,L1712,A,12:45,N,0.6173902
2019,9,27,금,ARP3,ARP1,L,L1712,D,11:35,Y,0.15228242
2019,9,27,금,ARP1,ARP3,L,L1722,A,16:15,Y,0.41810703
2019,9,27,금,ARP3,ARP1,L,L1722,D,15:05,Y,0.36602366
2019,9,27,금,ARP4,ARP3,L,L1802,A,9:25,N,0.50256586
2019,9,27,금,ARP3,ARP4,L,L1802,D,8:25,Y,0.437177
2019,9,27,금,ARP8,ARP3,L,L1906,A,15:55,N,0.5573832
2019,9,27,금,ARP3,ARP8,L,L1906,D,15:05,Y,0.24681747
2019,9,27,금,ARP6,ARP3,J,J1959,A,16:40,Y,0.19221002
2019,9,27,금,ARP3,ARP6,J,J1959,D,15:30,Y,0.16663104
2019,9,27,금,ARP3,ARP1,L,L1713,A,12:55,N,0.6799518
2019,9,27,금,ARP1,ARP3,L,L1713,D,11:45,Y,0.25180662
2019,9,27,금,ARP3,ARP1,L,L1723,A,15:45,N,0.5688114
2019,9,27,금,ARP1,ARP3,L,L1723,D,14:35,Y,0.36114746
2019,9,27,금,ARP3,ARP4,L,L1803,A,9:55,Y,0.4474429
2019,9,27,금,ARP4,ARP3,L,L1803,D,8:55,Y,0.45246696
2019,9,27,금,ARP3,ARP6,J,J1960,A,18:25,Y,0.15899491
2019,9,27,금,ARP6,ARP3,J,J1960,D,17:20,Y,0.10466248
2019,9,27,금,ARP4,ARP3,L,L1804,A,15:50,N,0.6381475
2019,9,27,금,ARP3,ARP4,L,L1804,D,14:45,Y,0.28414
2019,9,27,금,ARP3,ARP7,L,L1931,A,7:30,N,0.57099915
2019,9,27,금,ARP7,ARP3,L,L1931,D,6:40,Y,0.37618273
2019,9,27,금,ARP3,ARP1,L,L1715,A,14:00,N,0.68439436
2019,9,27,금,ARP1,ARP3,L,L1715,D,12:50,Y,0.20464426
2019,9,27,금,ARP3,ARP1,L,L1725,A,16:25,Y,0.43945068
2019,9,27,금,ARP1,ARP3,L,L1725,D,15:15,Y,0.34589636
2019,9,27,금,ARP3,ARP4,L,L1805,A,11:05,N,0.6864513
2019,9,27,금,ARP4,ARP3,L,L1805,D,10:05,Y,0.36459106
2019,9,27,금,ARP7,ARP3,L,L1932,A,19:00,N,0.69182116
2019,9,27,금,ARP3,ARP7,L,L1932,D,18:10,Y,0.3085112
2019,9,27,금,ARP3,ARP10,M,M1361,A,11:30,Y,0.46220237
2019,9,27,금,ARP10,ARP3,M,M1361,D,10:00,Y,0.3264373
2019,9,27,금,ARP3,ARP1,L,L1717,A,14:30,N,0.69718814
2019,9,27,금,ARP1,ARP3,L,L1726,A,17:30,Y,0.36315846
2019,9,27,금,ARP3,ARP1,L,L1726,D,16:20,Y,0.31721884
2019,9,27,금,ARP3,ARP10,M,M1363,A,18:10,N,0.5083971
2019,9,27,금,ARP10,ARP3,M,M1363,D,16:50,Y,0.3537584
2019,9,27,금,ARP3,ARP1,L,L1701,A,7:30,Y,0.447518
2019,9,27,금,ARP1,ARP3,L,L1701,D,6:20,Y,0.41112226
2019,9,27,금,ARP1,ARP3,L,L1717,D,13:20,Y,0.2832672
2019,9,27,금,ARP1,ARP3,L,L1718,A,13:55,N,0.52354085
2019,9,27,금,ARP3,ARP1,L,L1718,D,12:45,Y,0.3330918
2019,9,27,금,ARP3,ARP1,L,L1727,A,18:35,Y,0.4310317
2019,9,27,금,ARP1,ARP3,L,L1727,D,17:25,Y,0.34650612
2019,9,27,금,ARP4,ARP3,L,L1806,A,19:05,Y,0.4053316
2019,9,27,금,ARP3,ARP4,L,L1806,D,18:05,Y,0.26106215
2019,9,27,금,ARP1,ARP4,B,B1850,A,21:00,N,0.5130777
2019,9,27,금,ARP5,ARP1,J,J1606,A,11:30,Y,0.3533203
2019,9,27,금,ARP1,ARP5,J,J1606,D,10:30,Y,0.17010611
2019,9,27,금,ARP1,ARP5,J,J1607,A,13:10,Y,0.23369277
2019,9,27,금,ARP5,ARP1,J,J1607,D,12:10,Y,0.23014879
2019,9,27,금,ARP5,ARP1,J,J1608,A,14:50,Y,0.1160633
2019,9,27,금,ARP1,ARP5,J,J1608,D,13:50,Y,0.07461953
2019,9,27,금,ARP8,ARP1,A,A1703,A,10:30,N,0.52927816
2019,9,27,금,ARP1,ARP8,A,A1703,D,9:35,Y,0.4415521
2019,9,27,금,ARP9,ARP1,J,J1334,A,8:30,Y,0.1624273
2019,9,27,금,ARP1,ARP9,J,J1334,D,7:30,Y,0.23893386
2019,9,27,금,ARP1,ARP9,J,J1335,A,18:05,Y,0.10386258
2019,9,27,금,ARP9,ARP1,J,J1335,D,17:05,Y,0.12740958
2019,9,27,금,ARP1,ARP5,J,J1609,A,16:30,Y,0.16614932
2019,9,27,금,ARP5,ARP1,J,J1609,D,15:30,Y,0.1439048
2019,9,27,금,ARP5,ARP1,J,J1610,A,18:10,Y,0.23256302
2019,9,27,금,ARP1,ARP5,J,J1610,D,17:10,Y,0.07441527
2019,9,27,금,ARP1,ARP8,A,A1704,A,11:55,N,0.5676606
2019,9,27,금,ARP8,ARP1,A,A1704,D,11:00,Y,0.37799925
2019,9,27,금,ARP1,ARP5,J,J1611,A,19:50,Y,0.20274758
2019,9,27,금,ARP5,ARP1,J,J1611,D,18:50,Y,0.16467404
2019,9,27,금,ARP8,ARP1,A,A1707,A,16:50,Y,0.35370457
2019,9,27,금,ARP1,ARP8,A,A1707,D,16:00,Y,0.17462373
2019,9,27,금,ARP9,ARP1,J,J1336,A,16:25,Y,0.15410244
2019,9,27,금,ARP1,ARP9,J,J1336,D,15:25,Y,0.08583385
2019,9,27,금,ARP1,ARP8,A,A1708,A,18:10,Y,0.31406844
2019,9,27,금,ARP8,ARP1,A,A1708,D,17:20,Y,0.20175064
2019,9,27,금,ARP5,ARP1,J,J1612,A,21:05,Y,0.17004633
2019,9,27,금,ARP1,ARP5,J,J1612,D,20:05,Y,0.06671023
2019,9,27,금,ARP9,ARP1,A,A1733,A,13:30,N,0.54584444
2019,9,27,금,ARP1,ARP9,A,A1733,D,12:35,N,0.5211984
2019,9,27,금,ARP4,ARP1,B,B1850,D,20:05,Y,0.24827671
2019,9,27,금,ARP1,ARP9,J,J1337,A,20:50,Y,0.14433426
2019,9,27,금,ARP9,ARP1,J,J1337,D,19:50,Y,0.15683651
2019,9,27,금,ARP12,ARP1,J,J1634,A,7:50,Y,0.21704823
2019,9,27,금,ARP1,ARP12,J,J1634,D,6:50,Y,0.15621442
2019,9,27,금,ARP4,ARP1,B,B1851,A,7:50,N,0.5014946
2019,9,27,금,ARP1,ARP4,B,B1851,D,6:50,N,0.5286597
2019,9,27,금,ARP1,ARP12,J,J1635,A,9:25,Y,0.22025496
2019,9,27,금,ARP12,ARP1,J,J1635,D,8:25,Y,0.14911836
2019,9,27,금,ARP1,ARP9,A,A1734,A,15:00,Y,0.40941393
2019,9,27,금,ARP9,ARP1,A,A1734,D,14:05,Y,0.20942426
2019,9,27,금,ARP5,ARP1,B,B1891,A,7:00,N,0.51610124
2019,9,27,금,ARP1,ARP5,B,B1891,D,6:00,N,0.5184035
2019,9,27,금,ARP9,ARP1,A,A1735,A,17:15,Y,0.4214673
2019,9,27,금,ARP1,ARP9,A,A1735,D,16:20,Y,0.16872531
2019,9,27,금,ARP1,ARP5,B,B1892,A,13:35,Y,0.34308487
2019,9,27,금,ARP5,ARP1,B,B1892,D,12:35,Y,0.3560403
2019,9,27,금,ARP11,ARP1,J,J1538,A,18:05,Y,0.2680745
2019,9,27,금,ARP1,ARP11,J,J1538,D,17:10,Y,0.073177636
2019,9,27,금,ARP12,ARP1,J,J1636,A,19:20,Y,0.24778414
2019,9,27,금,ARP1,ARP12,J,J1636,D,18:20,Y,0.08742207
2019,9,27,금,ARP1,ARP12,J,J1637,A,20:55,Y,0.23781198
2019,9,27,금,ARP12,ARP1,J,J1637,D,19:55,Y,0.10783994
2019,9,27,금,ARP1,ARP9,A,A1736,A,18:45,Y,0.38498384
2019,9,27,금,ARP9,ARP1,A,A1736,D,17:50,Y,0.17859602
2019,9,27,금,ARP5,ARP1,B,B1893,A,15:15,Y,0.26984042
2019,9,27,금,ARP1,ARP5,B,B1893,D,14:15,Y,0.26034933
2019,9,27,금,ARP1,ARP11,J,J1539,A,19:40,Y,0.29775035
2019,9,27,금,ARP11,ARP1,J,J1539,D,18:45,Y,0.09873015
2019,9,27,금,ARP1,ARP5,B,B1894,A,21:00,Y,0.47356826
2019,9,27,금,ARP5,ARP1,B,B1894,D,20:00,Y,0.25887424
2019,9,27,금,ARP1,ARP5,J,J1605,A,9:50,Y,0.25686526
2019,9,27,금,ARP5,ARP1,J,J1605,D,8:50,Y,0.31546837
2019,9,27,금,ARP15,ARP2,A,A1532,A,8:00,N,0.52341545
2019,9,27,금,ARP2,ARP15,A,A1532,D,7:00,Y,0.42810136
2019,9,27,금,ARP1,ARP2,B,B1814,A,14:55,Y,0.3380649
2019,9,27,금,ARP2,ARP1,B,B1814,D,14:00,Y,0.3340323
2019,9,27,금,ARP1,ARP2,B,B1828,A,21:55,Y,0.38949025
2019,9,27,금,ARP2,ARP1,B,B1828,D,21:00,Y,0.40746182
2019,9,27,금,ARP1,ARP2,J,J1107,A,10:40,Y,0.10899937
2019,9,27,금,ARP2,ARP1,J,J1107,D,9:40,Y,0.18903625
2019,9,27,금,ARP2,ARP1,J,J1108,A,10:05,Y,0.26907235
2019,9,27,금,ARP1,ARP2,J,J1108,D,9:00,Y,0.23459005
2019,9,27,금,ARP1,ARP2,J,J1113,A,13:40,Y,0.0992915
2019,9,27,금,ARP2,ARP1,J,J1113,D,12:40,Y,0.18535107
2019,9,27,금,ARP15,ARP2,J,J1411,A,17:40,Y,0.12644476
2019,9,27,금,ARP2,ARP15,A,A1533,A,7:30,N,0.58321285
2019,9,27,금,ARP15,ARP2,A,A1533,D,6:30,Y,0.3527034
2019,9,27,금,ARP1,ARP2,B,B1800,A,7:55,N,0.5185816
2019,9,27,금,ARP2,ARP1,B,B1800,D,7:00,N,0.55596757
2019,9,27,금,ARP1,ARP2,B,B1816,A,15:55,Y,0.4000563
2019,9,27,금,ARP2,ARP1,B,B1816,D,15:00,Y,0.3358909
2019,9,27,금,ARP2,ARP1,B,B1829,A,21:35,Y,0.4188395
2019,9,27,금,ARP1,ARP2,B,B1829,D,20:30,Y,0.20102233
2019,9,27,금,ARP1,ARP2,J,J1109,A,11:40,Y,0.18692404
2019,9,27,금,ARP2,ARP1,J,J1109,D,10:40,Y,0.18903625
2019,9,27,금,ARP2,ARP1,J,J1114,A,13:05,Y,0.23853618
2019,9,27,금,ARP1,ARP2,J,J1114,D,12:00,Y,0.20626324
2019,9,27,금,ARP1,ARP2,J,J1127,A,20:40,Y,0.10544032
2019,9,27,금,ARP2,ARP1,J,J1127,D,19:40,Y,0.12124568
2019,9,27,금,ARP2,ARP15,J,J1411,D,16:30,Y,0.18892735
2019,9,27,금,ARP2,ARP10,M,M1351,A,14:55,Y,0.49120665
2019,9,27,금,ARP10,ARP2,M,M1351,D,13:55,Y,0.36861134
2019,9,27,금,ARP15,ARP2,A,A1534,A,17:30,Y,0.3161686
2019,9,27,금,ARP2,ARP15,A,A1534,D,16:30,Y,0.18111724
2019,9,27,금,ARP1,ARP2,B,B1802,A,8:55,N,0.6186083
2019,9,27,금,ARP2,ARP1,B,B1802,D,8:00,N,0.5771514
2019,9,27,금,ARP2,ARP1,B,B1817,A,15:25,Y,0.4176528
2019,9,27,금,ARP1,ARP2,B,B1817,D,14:30,Y,0.3099972
2019,9,27,금,ARP1,ARP2,J,J1115,A,14:40,Y,0.06282294
2019,9,27,금,ARP2,ARP1,J,J1115,D,13:40,Y,0.10864866
2019,9,27,금,ARP10,ARP2,M,M1352,A,16:25,N,0.69660866
2019,9,27,금,ARP2,ARP10,M,M1352,D,15:25,Y,0.38867426
2019,9,27,금,ARP2,ARP1,B,B1803,A,8:25,N,0.6186083
2019,9,27,금,ARP1,ARP2,B,B1803,D,7:30,N,0.5048402
2019,9,27,금,ARP1,ARP2,B,B1818,A,16:55,Y,0.42936385
2019,9,27,금,ARP2,ARP1,B,B1818,D,16:00,Y,0.27890486
2019,9,27,금,ARP2,ARP1,J,J1116,A,14:05,Y,0.11877495
2019,9,27,금,ARP1,ARP2,J,J1116,D,13:00,Y,0.102648556
2019,9,27,금,ARP1,ARP2,J,J1117,A,15:40,Y,0.06562078
2019,9,27,금,ARP2,ARP1,J,J1117,D,14:40,Y,0.11980164
2019,9,27,금,ARP2,ARP1,J,J1128,A,20:05,Y,0.17342597
2019,9,27,금,ARP1,ARP2,J,J1128,D,19:00,Y,0.12683463
2019,9,27,금,ARP1,ARP2,B,B1804,A,9:55,N,0.5276661
2019,9,27,금,ARP2,ARP1,B,B1804,D,9:00,Y,0.404549
2019,9,27,금,ARP2,ARP1,B,B1819,A,16:25,Y,0.46642888
2019,9,27,금,ARP1,ARP2,B,B1819,D,15:30,Y,0.30397952
2019,9,27,금,ARP1,ARP2,J,J1129,A,21:40,Y,0.104070365
2019,9,27,금,ARP2,ARP1,J,J1129,D,20:40,Y,0.1345315
2019,9,27,금,ARP2,ARP1,B,B1805,A,9:25,N,0.56481767
2019,9,27,금,ARP1,ARP2,B,B1805,D,8:30,N,0.544815
2019,9,27,금,ARP1,ARP2,B,B1820,A,17:55,N,0.5101732
2019,9,27,금,ARP2,ARP1,B,B1820,D,17:00,Y,0.26845598
2019,9,27,금,ARP2,ARP1,J,J1118,A,15:05,Y,0.13334799
2019,9,27,금,ARP1,ARP2,J,J1118,D,14:00,Y,0.13466531
2019,9,27,금,ARP1,ARP2,B,B1806,A,10:55,Y,0.44372684
2019,9,27,금,ARP2,ARP1,B,B1806,D,10:00,Y,0.45917648
2019,9,27,금,ARP2,ARP1,B,B1821,A,17:25,N,0.5101732
2019,9,27,금,ARP1,ARP2,B,B1821,D,16:30,Y,0.25794005
2019,9,27,금,ARP1,ARP2,B,B1830,A,22:25,N,0.685779
2019,9,27,금,ARP2,ARP1,B,B1830,D,21:30,Y,0.33232063
2019,9,27,금,ARP2,ARP1,B,B1831,A,22:25,N,0.63067704
2019,9,27,금,ARP1,ARP2,B,B1831,D,21:30,Y,0.30906165
2019,9,27,금,ARP1,ARP2,J,J1119,A,16:40,Y,0.07337594
2019,9,27,금,ARP2,ARP1,J,J1119,D,15:40,Y,0.13290209
2019,9,27,금,ARP2,ARP1,J,J1130,A,21:05,Y,0.23175645
2019,9,27,금,ARP1,ARP2,J,J1130,D,20:00,Y,0.1357593
2019,9,27,금,ARP2,ARP1,B,B1807,A,10:25,Y,0.4809866
2019,9,27,금,ARP1,ARP2,B,B1807,D,9:30,Y,0.42738253
2019,9,27,금,ARP2,ARP1,J,J1120,A,16:05,Y,0.19281071
2019,9,27,금,ARP1,ARP2,J,J1120,D,15:00,Y,0.13466531
2019,9,27,금,ARP2,ARP15,J,J1404,A,9:30,Y,0.18911248
2019,9,27,금,ARP15,ARP2,J,J1404,D,8:25,Y,0.16012263
2019,9,27,금,ARP1,ARP2,B,B1822,A,18:55,Y,0.39560288
2019,9,27,금,ARP2,ARP1,B,B1822,D,18:00,Y,0.26993126
2019,9,27,금,ARP15,ARP2,J,J1405,A,8:10,Y,0.14122438
2019,9,27,금,ARP2,ARP15,J,J1405,D,7:05,Y,0.14145792
2019,9,27,금,ARP1,ARP2,B,B1808,A,11:55,Y,0.33552182
2019,9,27,금,ARP2,ARP1,B,B1808,D,11:00,Y,0.31140095
2019,9,27,금,ARP2,ARP1,B,B1823,A,18:25,Y,0.43195963
2019,9,27,금,ARP1,ARP2,B,B1823,D,17:30,Y,0.25393176
2019,9,27,금,ARP1,ARP2,J,J1121,A,17:40,Y,0.063926876
2019,9,27,금,ARP2,ARP1,J,J1121,D,16:40,Y,0.16545123
2019,9,27,금,ARP2,ARP1,J,J1122,A,17:05,Y,0.16381007
2019,9,27,금,ARP1,ARP2,J,J1122,D,16:00,Y,0.14682895
2019,9,27,금,ARP2,ARP15,J,J1406,A,19:30,Y,0.24180436
2019,9,27,금,ARP15,ARP2,J,J1406,D,18:25,Y,0.1593808
2019,9,27,금,ARP2,ARP1,B,B1809,A,11:25,Y,0.3632239
2019,9,27,금,ARP1,ARP2,B,B1809,D,10:30,N,0.54308164
2019,9,27,금,ARP1,ARP2,B,B1824,A,19:55,Y,0.41235113
2019,9,27,금,ARP2,ARP1,B,B1824,D,19:00,Y,0.27044028
2019,9,27,금,ARP1,ARP2,J,J1103,A,8:00,Y,0.123341024
2019,9,27,금,ARP2,ARP1,J,J1103,D,7:00,Y,0.19478899
2019,9,27,금,ARP2,ARP1,B,B1811,A,12:25,Y,0.39591712
2019,9,27,금,ARP1,ARP2,B,B1811,D,11:30,Y,0.37632936
2019,9,27,금,ARP2,ARP1,B,B1825,A,19:25,Y,0.4491033
2019,9,27,금,ARP1,ARP2,B,B1825,D,18:30,Y,0.24940771
2019,9,27,금,ARP2,ARP1,J,J1104,A,8:05,Y,0.29744464
2019,9,27,금,ARP1,ARP2,J,J1104,D,7:00,Y,0.32127184
2019,9,27,금,ARP2,ARP1,J,J1110,A,11:05,N,0.52665734
2019,9,27,금,ARP1,ARP2,J,J1110,D,10:00,Y,0.23355019
2019,9,27,금,ARP1,ARP2,J,J1123,A,18:40,Y,0.07705647
2019,9,27,금,ARP2,ARP1,J,J1123,D,17:40,Y,0.114183486
2019,9,27,금,ARP2,ARP1,J,J1124,A,18:05,Y,0.19976771
2019,9,27,금,ARP1,ARP2,J,J1124,D,17:00,Y,0.104717314
2019,9,27,금,ARP15,ARP2,J,J1407,A,11:55,Y,0.2228666
2019,9,27,금,ARP2,ARP15,J,J1407,D,10:50,Y,0.16427517
2019,9,27,금,ARP1,ARP2,B,B1812,A,13:55,Y,0.34252053
2019,9,27,금,ARP2,ARP1,B,B1812,D,13:00,Y,0.33295
2019,9,27,금,ARP1,ARP2,B,B1826,A,20:55,Y,0.36773908
2019,9,27,금,ARP2,ARP1,B,B1826,D,20:00,Y,0.28357852
2019,9,27,금,ARP1,ARP2,H,H1207,A,20:25,N,0.51497066
2019,9,27,금,ARP2,ARP1,H,H1207,D,19:30,Y,0.08676696
2019,9,27,금,ARP1,ARP2,J,J1105,A,9:40,Y,0.11081356
2019,9,27,금,ARP2,ARP1,J,J1105,D,8:40,Y,0.18903625
