,Unnamed: 0,SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,STT,DLY,DLY_RATE,STT_HOUR,QUARTER,AOD_0,AOD_1,STT_weight
1733,14441,0,0,13,4,1,2,0,49,38,1.0,0.28732866,9,0,0,1,0.07318321392016376
1734,14442,0,0,13,4,4,2,0,64,4,0.0,0.6009399999999999,4,0,1,0,0.07727737973387923
1735,14443,0,0,13,4,2,4,0,64,104,0.0,0.59719414,3,0,0,1,0.05783009211873081
1490,14444,0,0,13,4,2,3,0,30,99,0.0,0.7066256,2,0,1,0,0.061309523809523814
1491,14445,0,0,13,4,3,2,0,30,90,1.0,0.36141902,1,0,0,1,0.05476190476190476
1492,14446,0,0,13,4,1,2,0,43,58,0.0,0.5540507,12,0,1,0,0.06488095238095239
1493,14447,0,0,13,4,2,1,0,43,53,1.0,0.27068603,11,0,0,1,0.061309523809523814
4024,14448,0,0,13,4,7,6,0,0,143,0.0,0.69869095,2,0,1,0,0.06630824372759858
4025,14449,0,0,13,4,6,7,0,0,136,0.0,0.7471829000000001,1,0,0,1,0.03920250896057348
4026,14450,0,0,13,4,7,0,0,47,141,0.0,0.7185321,1,0,1,0,0.03920250896057348
4027,14451,0,0,13,4,0,7,0,47,132,0.0,0.7449564999999999,0,0,0,1,0.010080645161290322
4028,14452,0,0,13,4,7,0,0,96,102,0.0,0.6872543000000001,13,0,1,0,0.07235663082437276
4029,14453,0,0,13,4,0,7,0,96,90,1.0,0.45278507,12,0,0,1,0.07997311827956989
2564,14454,0,0,13,4,0,4,0,53,129,0.0,0.61656225,1,0,1,0,0.057053941908713685
2565,14455,0,0,13,4,4,0,0,53,120,1.0,0.44249707,0,0,0,1,0.041493775933609964
2566,14456,0,0,13,4,4,0,0,66,144,0.0,0.5287428000000001,3,0,1,0,0.07607192254495157
2567,14457,0,0,13,4,0,4,0,66,134,0.0,0.5098369,2,0,0,1,0.048409405255878286
2568,14458,0,0,13,4,4,0,0,78,32,0.0,0.7929375,7,0,1,0,0.053596127247579534
2569,14459,0,0,13,4,0,4,0,78,21,0.0,0.6052759,6,0,0,1,0.0594744121715076
2022,14460,0,0,13,4,2,0,0,15,20,0.0,0.5200788,6,0,1,0,0.040286481647269466
2023,14461,0,0,13,4,0,2,0,15,12,1.0,0.35460562,5,0,0,1,0.051477170993733216
2024,14462,0,0,13,4,2,1,0,29,41,1.0,0.4303698,9,0,1,0,0.05371530886302596
2025,14463,0,0,13,4,1,2,0,29,35,1.0,0.27366406,8,0,0,1,0.0738585496866607
2026,14464,0,0,13,4,1,2,0,30,74,1.0,0.4861641,13,0,1,0,0.06803939122649955
2027,14465,0,0,13,4,2,1,0,30,66,1.0,0.41249657,12,0,0,1,0.0756490599820949
1240,14466,0,0,13,4,0,3,0,3,74,0.0,0.7232611,3,0,1,0,0.08285302593659942
1241,14467,0,0,13,4,3,0,0,3,66,1.0,0.40140086,2,0,0,1,0.07564841498559077
1242,14468,0,0,13,4,3,0,0,16,19,0.0,0.8564504000000001,8,0,1,0,0.07708933717579251
1243,14469,0,0,13,4,0,3,0,16,14,0.0,0.51693887,7,0,0,1,0.055475504322766565
1244,14470,0,0,13,4,0,3,0,29,53,0.0,0.7884335,15,0,1,0,0.04322766570605188
1245,14471,0,0,13,4,3,0,0,29,48,1.0,0.36985713,14,0,0,1,0.05403458213256484
1246,14472,0,0,13,4,3,4,0,44,54,0.0,0.7832055,15,0,1,0,0.04322766570605188
1247,14473,0,0,13,4,4,3,0,44,50,1.0,0.46946640000000006,14,0,0,1,0.05403458213256484
1736,14474,0,0,13,4,2,0,0,10,26,0.0,0.654361,7,0,1,0,0.058341862845445236
1737,14475,0,0,13,4,0,2,0,10,15,0.0,0.5271189000000001,6,0,0,1,0.08137154554759468
1738,14476,0,0,13,4,0,2,0,23,84,1.0,0.4949876,16,0,1,0,0.030706243602865918
1739,14477,0,0,13,4,2,0,0,23,79,1.0,0.2473824,14,0,0,1,0.06397134083930399
1740,14478,0,0,13,4,1,2,0,50,68,1.0,0.4768843,13,0,1,0,0.07881269191402251
1741,14479,0,0,13,4,2,1,0,50,60,1.0,0.29023355,12,0,0,1,0.06499488229273286
1742,14480,0,0,13,4,2,4,0,65,9,0.0,0.6029557,5,0,1,0,0.058853633572159676
1743,14481,0,0,13,4,4,2,0,65,1,0.0,0.5561439,4,0,0,1,0.07727737973387923
1494,14482,0,0,13,4,2,0,0,17,40,0.0,0.70902896,10,0,1,0,0.06369047619047619
1495,14483,0,0,13,4,0,2,0,17,31,1.0,0.49428177,8,0,0,1,0.07023809523809524
1496,14484,0,0,13,4,3,2,0,31,0,0.0,0.6698154000000001,4,0,1,0,0.0625
1497,14485,0,0,13,4,2,3,0,31,102,1.0,0.32233590000000006,3,0,0,1,0.0625
1498,14486,0,0,13,4,2,1,0,44,70,1.0,0.43324786,13,0,1,0,0.07916666666666666
1499,14487,0,0,13,4,1,2,0,44,63,1.0,0.26524309999999995,13,0,0,1,0.07916666666666666
1500,14488,0,0,13,4,1,2,0,45,72,1.0,0.47497088,14,0,1,0,0.061309523809523814
1501,14489,0,0,13,4,2,1,0,45,64,1.0,0.25531876,13,0,0,1,0.07916666666666666
4030,14490,0,0,13,4,6,7,0,1,0,0.0,0.9117194,4,0,1,0,0.06541218637992832
4031,14491,0,0,13,4,7,6,0,1,152,0.0,0.74829876,3,0,0,1,0.06025985663082437
4032,14492,0,0,13,4,0,7,0,48,144,0.0,0.71022546,2,0,1,0,0.06630824372759858
4033,14493,0,0,13,4,7,0,0,48,135,0.0,0.7075716,1,0,0,1,0.03920250896057348
4034,14494,0,0,13,4,0,7,0,61,25,0.0,0.7409409,6,0,1,0,0.058915770609319
4035,14495,0,0,13,4,7,0,0,61,12,0.0,0.64784205,5,0,0,1,0.07056451612903226
4036,14496,0,0,13,4,7,0,0,80,54,0.0,0.66234994,9,0,1,0,0.06384408602150538
4037,14497,0,0,13,4,0,7,0,80,41,1.0,0.43143898,7,0,0,1,0.07146057347670251
4038,14498,0,0,13,4,0,7,0,97,110,0.0,0.67561483,14,0,1,0,0.06653225806451613
4039,14499,0,0,13,4,7,0,0,97,96,1.0,0.3912968,13,0,0,1,0.07235663082437276
2570,14500,0,0,13,4,4,0,0,54,125,0.0,0.65551436,1,0,1,0,0.057053941908713685
2571,14501,0,0,13,4,0,4,0,54,117,0.0,0.5111804,0,0,0,1,0.041493775933609964
2572,14502,0,0,13,4,0,4,0,67,29,0.0,0.7467871,7,0,1,0,0.053596127247579534
2573,14503,0,0,13,4,4,0,0,67,20,0.0,0.51743007,6,0,0,1,0.0594744121715076
2574,14504,0,0,13,4,0,4,0,79,52,0.0,0.6738312,9,0,1,0,0.08125864453665284
2575,14505,0,0,13,4,4,0,0,79,40,1.0,0.44713712,8,0,0,1,0.06846473029045644
2576,14506,0,0,13,4,4,0,0,91,70,0.0,0.63374776,11,0,1,0,0.08022130013831259
2577,14507,0,0,13,4,0,4,0,91,57,1.0,0.45218706,9,0,0,1,0.08125864453665284
2578,14508,0,0,13,4,0,4,0,105,114,0.0,0.6263354,16,0,1,0,0.025933609958506226
2579,14509,0,0,13,4,4,0,0,105,106,1.0,0.25832546,14,0,0,1,0.06708160442600276
2028,14510,0,0,13,4,1,2,0,16,121,0.0,0.5466924,3,0,1,0,0.0720680393912265
2029,14511,0,0,13,4,2,1,0,16,110,1.0,0.49397677,2,0,0,1,0.0863921217547001
2030,14512,0,0,13,4,2,1,0,31,60,1.0,0.43259823,12,0,1,0,0.0756490599820949
2031,14513,0,0,13,4,1,2,0,31,51,1.0,0.49955618,11,0,0,1,0.08594449418084155
2032,14514,0,0,13,4,1,2,0,43,33,0.0,0.50476253,8,0,1,0,0.0738585496866607
2033,14515,0,0,13,4,2,1,0,43,26,1.0,0.24643248,7,0,0,1,0.06042972247090421
1248,14516,0,0,13,4,0,3,0,17,27,0.0,0.8759913,9,0,1,0,0.048270893371757925
1249,14517,0,0,13,4,3,0,0,17,22,1.0,0.48421640000000005,8,0,0,1,0.07708933717579251
1250,14518,0,0,13,4,3,0,0,30,49,0.0,0.8307693000000002,14,0,1,0,0.05403458213256484
1251,14519,0,0,13,4,0,3,0,30,45,1.0,0.3758207,13,0,0,1,0.08645533141210375
1252,14520,0,0,13,4,4,3,0,45,55,0.0,0.77885544,16,0,1,0,0.021613832853025938
1253,14521,0,0,13,4,3,4,0,45,52,1.0,0.39636052,15,0,0,1,0.04322766570605188
1744,14522,0,0,13,4,2,0,0,24,74,0.0,0.6173528,14,0,1,0,0.06397134083930399
1745,14523,0,0,13,4,0,2,0,24,65,1.0,0.29167438,13,0,0,1,0.07881269191402251
1746,14524,0,0,13,4,2,0,0,36,91,0.0,0.68441343,1,0,1,0,0.04350051177072672
1747,14525,0,0,13,4,0,2,0,36,88,0.0,0.802705,0,0,0,1,0.015353121801432956
1748,14526,0,0,13,4,0,2,0,37,25,0.0,0.72373843,7,0,1,0,0.058341862845445236
1749,14527,0,0,13,4,2,0,0,37,16,0.0,0.62982005,6,0,0,1,0.08137154554759468
1750,14528,0,0,13,4,2,1,0,51,57,1.0,0.49707484,12,0,1,0,0.06499488229273286
1751,14529,0,0,13,4,1,2,0,51,50,1.0,0.28708404,11,0,0,1,0.06857727737973388
1752,14530,0,0,13,4,4,2,0,66,101,1.0,0.37794977,3,0,1,0,0.05783009211873081
1753,14531,0,0,13,4,2,4,0,66,94,0.0,0.7849505999999999,1,0,0,1,0.04350051177072672
1502,14532,0,0,13,4,2,0,0,18,46,0.0,0.70978856,10,0,1,0,0.06369047619047619
1503,14533,0,0,13,4,0,2,0,18,37,1.0,0.47865582,9,0,0,1,0.06547619047619048
4040,14534,0,0,13,4,7,6,0,2,149,0.0,0.6405460999999999,2,0,1,0,0.06630824372759858
4041,14535,0,0,13,4,6,7,0,2,140,0.0,0.7515121,1,0,0,1,0.03920250896057348
4042,14536,0,0,13,4,7,0,0,62,24,0.0,0.70971614,6,0,1,0,0.058915770609319
4043,14537,0,0,13,4,0,7,0,62,11,0.0,0.6293645999999999,5,0,0,1,0.07056451612903226
4044,14538,0,0,13,4,0,7,0,81,74,0.0,0.6464191,10,0,1,0,0.08064516129032258
4045,14539,0,0,13,4,7,0,0,81,61,1.0,0.42305797,9,0,0,1,0.06384408602150538
2580,14540,0,0,13,4,0,4,0,55,130,0.0,0.61656225,1,0,1,0,0.057053941908713685
2581,14541,0,0,13,4,4,0,0,55,121,1.0,0.44249707,0,0,0,1,0.041493775933609964
2582,14542,0,0,13,4,0,4,0,68,34,0.0,0.7467871,7,0,1,0,0.053596127247579534
2583,14543,0,0,13,4,4,0,0,68,23,0.0,0.51743007,6,0,0,1,0.0594744121715076
2584,14544,0,0,13,4,0,4,0,80,68,0.0,0.6869544,11,0,1,0,0.08022130013831259
2585,14545,0,0,13,4,4,0,0,80,56,1.0,0.3655761,9,0,0,1,0.08125864453665284
2586,14546,0,0,13,4,0,4,0,92,88,1.0,0.49061048,12,0,1,0,0.06881051175656985
2587,14547,0,0,13,4,4,0,0,92,76,1.0,0.2941835,11,0,0,1,0.08022130013831259
2034,14548,0,0,13,4,2,1,0,17,105,0.0,0.5411336999999999,1,0,1,0,0.06177260519247986
2035,14549,0,0,13,4,1,2,0,17,95,0.0,0.5036503999999999,0,0,0,1,0.020143240823634737
2036,14550,0,0,13,4,1,2,0,32,86,1.0,0.49682015,15,0,1,0,0.05505819158460161
2037,14551,0,0,13,4,2,1,0,32,77,1.0,0.33148265,13,0,0,1,0.06803939122649955
2038,14552,0,0,13,4,2,1,0,44,22,0.0,0.54299116,6,0,1,0,0.040286481647269466
2039,14553,0,0,13,4,1,2,0,44,15,1.0,0.3543713,5,0,0,1,0.051477170993733216
2040,14554,0,0,13,4,3,2,0,45,7,0.0,0.57687795,4,0,1,0,0.06401074306177261
2041,14555,0,0,13,4,2,3,0,45,120,1.0,0.49653333,3,0,0,1,0.0720680393912265
1254,14556,0,0,13,4,3,0,0,4,63,0.0,0.80755484,1,0,1,0,0.05403458213256484
1255,14557,0,0,13,4,0,3,0,4,58,0.0,0.57453614,0,0,0,1,0.032420749279538905
1256,14558,0,0,13,4,3,0,0,18,26,0.0,0.8998889000000001,9,0,1,0,0.048270893371757925
1257,14559,0,0,13,4,0,3,0,18,20,0.0,0.568134,8,0,0,1,0.07708933717579251
1258,14560,0,0,13,4,0,3,0,31,55,0.0,0.813053,16,0,1,0,0.021613832853025938
1259,14561,0,0,13,4,3,0,0,31,52,1.0,0.32817084,15,0,0,1,0.04322766570605188
1260,14562,0,0,13,4,3,2,0,46,64,0.0,0.8671635,2,0,1,0,0.07564841498559077
1261,14563,0,0,13,4,2,3,0,46,59,0.0,0.65593123,1,0,0,1,0.05403458213256484
1754,14564,0,0,13,4,0,2,0,11,32,0.0,0.56741595,8,0,1,0,0.06704196519959059
1755,14565,0,0,13,4,2,0,0,11,24,1.0,0.43931276,7,0,0,1,0.058341862845445236
1756,14566,0,0,13,4,0,2,0,25,85,0.0,0.6805831,16,0,1,0,0.030706243602865918
1757,14567,0,0,13,4,2,0,0,25,80,1.0,0.31300688,15,0,0,1,0.04912998976458546
1758,14568,0,0,13,4,1,2,0,52,80,0.0,0.5711839,15,0,1,0,0.04912998976458546
1759,14569,0,0,13,4,2,1,0,52,73,1.0,0.29023355,14,0,0,1,0.06397134083930399
1760,14570,0,0,13,4,2,4,0,67,77,1.0,0.42256016,14,0,1,0,0.06397134083930399
1761,14571,0,0,13,4,4,2,0,67,68,1.0,0.33696026,13,0,0,1,0.07881269191402251
1504,14572,0,0,13,4,0,2,0,19,44,0.0,0.66171837,10,0,1,0,0.06369047619047619
1505,14573,0,0,13,4,2,0,0,19,36,1.0,0.47230786,9,0,0,1,0.06547619047619048
1506,14574,0,0,13,4,2,3,0,32,13,0.0,0.7120354,6,0,1,0,0.0625
1507,14575,0,0,13,4,3,2,0,32,5,1.0,0.27267373,4,0,0,1,0.0625
1508,14576,0,0,13,4,3,2,0,46,3,0.0,0.697822,4,0,1,0,0.0625
1509,14577,0,0,13,4,2,3,0,46,104,1.0,0.34542322,3,0,0,1,0.0625
4046,14578,0,0,13,4,6,7,0,3,32,0.0,0.8287793999999999,7,0,1,0,0.07146057347670251
4047,14579,0,0,13,4,7,6,0,3,21,0.0,0.77316326,6,0,0,1,0.058915770609319
4048,14580,0,0,13,4,7,0,0,49,148,0.0,0.7059871,2,0,1,0,0.06630824372759858
4049,14581,0,0,13,4,0,7,0,49,138,0.0,0.7201449000000001,1,0,0,1,0.03920250896057348
4050,14582,0,0,13,4,0,7,0,63,30,0.0,0.7422124,6,0,1,0,0.058915770609319
4051,14583,0,0,13,4,7,0,0,63,17,0.0,0.6493542,5,0,0,1,0.07056451612903226
4052,14584,0,0,13,4,7,0,0,82,62,0.0,0.66234994,9,0,1,0,0.06384408602150538
4053,14585,0,0,13,4,0,7,0,82,49,1.0,0.40725517,8,0,0,1,0.06541218637992832
4054,14586,0,0,13,4,0,7,0,83,78,0.0,0.67130387,11,0,1,0,0.07280465949820789
4055,14587,0,0,13,4,7,0,0,83,65,1.0,0.4616089,10,0,0,1,0.08064516129032258
4056,14588,0,0,13,4,7,0,0,98,108,0.0,0.643088,14,0,1,0,0.06653225806451613
4057,14589,0,0,13,4,0,7,0,98,95,1.0,0.4293903,12,0,0,1,0.07997311827956989
2588,14590,0,0,13,4,4,0,0,56,128,0.0,0.65551436,1,0,1,0,0.057053941908713685
2589,14591,0,0,13,4,0,4,0,56,119,0.0,0.5111804,0,0,0,1,0.041493775933609964
2590,14592,0,0,13,4,4,0,0,81,48,0.0,0.64784175,9,0,1,0,0.08125864453665284
2591,14593,0,0,13,4,0,4,0,81,37,1.0,0.39487755,8,0,0,1,0.06846473029045644
2592,14594,0,0,13,4,4,0,0,93,90,0.0,0.61239624,13,0,1,0,0.05532503457814661
2593,14595,0,0,13,4,0,4,0,93,78,1.0,0.38402270000000005,11,0,0,1,0.08022130013831259
2594,14596,0,0,13,4,0,4,0,106,115,0.0,0.6263354,16,0,1,0,0.025933609958506226
2595,14597,0,0,13,4,4,0,0,106,108,1.0,0.25858492,15,0,0,1,0.03250345781466114
2042,14598,0,0,13,4,1,2,0,18,3,1.0,0.48814523,4,0,1,0,0.06401074306177261
2043,14599,0,0,13,4,2,1,0,18,118,1.0,0.3873183,3,0,0,1,0.0720680393912265
2044,14600,0,0,13,4,2,1,0,33,83,0.0,0.5240885000000001,14,0,1,0,0.05774395702775291
2045,14601,0,0,13,4,1,2,0,33,76,1.0,0.38846403,13,0,0,1,0.06803939122649955
1262,14602,0,0,13,4,0,3,0,5,0,0.0,0.7054838999999999,4,0,1,0,0.061239193083573486
1263,14603,0,0,13,4,3,0,0,5,67,1.0,0.40140086,2,0,0,1,0.07564841498559077
1264,14604,0,0,13,4,3,0,0,32,51,0.0,0.8394038,14,0,1,0,0.05403458213256484
1265,14605,0,0,13,4,0,3,0,32,47,1.0,0.37665868,13,0,0,1,0.08645533141210375
1266,14606,0,0,13,4,2,3,0,47,7,0.0,0.8647815000000001,5,0,1,0,0.06484149855907781
1267,14607,0,0,13,4,3,2,0,47,1,0.0,0.5596744,4,0,0,1,0.061239193083573486
1762,14608,0,0,13,4,2,0,0,12,27,0.0,0.65082127,7,0,1,0,0.058341862845445236
1763,14609,0,0,13,4,0,2,0,12,19,0.0,0.54073405,6,0,0,1,0.08137154554759468
1764,14610,0,0,13,4,2,0,0,38,47,0.0,0.65152496,10,0,1,0,0.07267144319344933
1765,14611,0,0,13,4,0,2,0,38,37,1.0,0.316355,9,0,0,1,0.07318321392016376
1510,14612,0,0,13,4,0,2,0,20,55,1.0,0.43208724,12,0,1,0,0.06488095238095239
1511,14613,0,0,13,4,2,0,0,20,45,1.0,0.33386052,10,0,0,1,0.06369047619047619
1512,14614,0,0,13,4,3,2,0,33,35,0.0,0.68978274,9,0,1,0,0.06547619047619048
1513,14615,0,0,13,4,2,3,0,33,25,0.0,0.5103579,8,0,0,1,0.07023809523809524
4058,14616,0,0,13,4,7,0,0,50,154,0.0,0.7185321,3,0,1,0,0.06025985663082437
4059,14617,0,0,13,4,0,7,0,50,142,0.0,0.71010995,2,0,0,1,0.06630824372759858
4060,14618,0,0,13,4,7,0,0,84,64,0.0,0.66234994,9,0,1,0,0.06384408602150538
4061,14619,0,0,13,4,0,7,0,84,51,1.0,0.40725517,8,0,0,1,0.06541218637992832
4062,14620,0,0,13,4,0,7,0,99,119,0.0,0.6440537,15,0,1,0,0.04233870967741935
4063,14621,0,0,13,4,7,0,0,99,106,1.0,0.36893708,13,0,0,1,0.07235663082437276
4064,14622,0,0,13,4,7,0,0,100,111,0.0,0.643088,14,0,1,0,0.06653225806451613
4065,14623,0,0,13,4,0,7,0,100,98,1.0,0.37558222,13,0,0,1,0.07235663082437276
2596,14624,0,0,13,4,4,0,0,69,145,0.0,0.5287428000000001,3,0,1,0,0.07607192254495157
2597,14625,0,0,13,4,0,4,0,69,135,0.0,0.5098369,2,0,0,1,0.048409405255878286
2598,14626,0,0,13,4,0,4,0,94,99,1.0,0.4505157,14,0,1,0,0.06708160442600276
2599,14627,0,0,13,4,4,0,0,94,90,1.0,0.21945453,13,0,0,1,0.05532503457814661
2046,14628,0,0,13,4,0,2,0,0,55,1.0,0.423357,11,0,1,0,0.08594449418084155
2047,14629,0,0,13,4,2,0,0,0,45,1.0,0.174626,10,0,0,1,0.06714413607878246
2048,14630,0,0,13,4,1,2,0,21,6,1.0,0.48814523,4,0,1,0,0.06401074306177261
2049,14631,0,0,13,4,1,2,0,34,58,0.0,0.6177324000000001,11,0,1,0,0.08594449418084155
2050,14632,0,0,13,4,2,1,0,34,49,1.0,0.23462301,10,0,0,1,0.06714413607878246
2051,14633,0,0,13,4,2,3,0,46,110,0.0,0.80666685,2,0,1,0,0.0863921217547001
2052,14634,0,0,13,4,3,2,0,46,100,0.0,0.6344658000000001,1,0,0,1,0.06177260519247986
1268,14635,0,0,13,4,3,0,0,6,72,0.0,0.80892175,3,0,1,0,0.08285302593659942
1269,14636,0,0,13,4,0,3,0,6,65,0.0,0.6872208000000001,2,0,0,1,0.07564841498559077
1270,14637,0,0,13,4,0,3,0,19,28,0.0,0.8752559000000001,10,0,1,0,0.048270893371757925
1271,14638,0,0,13,4,3,0,0,19,23,1.0,0.46948397,8,0,0,1,0.07708933717579251
1272,14639,0,0,13,4,0,3,0,33,2,0.0,0.8623464,4,0,1,0,0.061239193083573486
1273,14640,0,0,13,4,3,0,0,33,69,1.0,0.48370284,3,0,0,1,0.08285302593659942
1766,14641,0,0,13,4,2,0,0,0,92,0.0,0.6503678,1,0,1,0,0.04350051177072672
1767,14642,0,0,13,4,0,2,0,0,89,0.0,0.64095014,0,0,0,1,0.015353121801432956
1768,14643,0,0,13,4,0,2,0,13,36,1.0,0.48861057,9,0,1,0,0.07318321392016376
1769,14644,0,0,13,4,2,0,0,13,28,1.0,0.24217606,8,0,0,1,0.06704196519959059
1770,14645,0,0,13,4,2,0,0,26,78,0.0,0.6240858,14,0,1,0,0.06397134083930399
1771,14646,0,0,13,4,0,2,0,26,70,1.0,0.29484629999999995,13,0,0,1,0.07881269191402251
1772,14647,0,0,13,4,0,2,0,39,86,0.0,0.7500346,16,0,1,0,0.030706243602865918
1773,14648,0,0,13,4,2,0,0,39,81,1.0,0.2912987,15,0,0,1,0.04912998976458546
1774,14649,0,0,13,4,2,5,0,55,7,0.0,0.65759385,5,0,1,0,0.058853633572159676
1775,14650,0,0,13,4,5,2,0,55,2,0.0,0.7311291,4,0,0,1,0.07727737973387923
1776,14651,0,0,13,4,4,2,0,68,63,1.0,0.32849067,12,0,1,0,0.06499488229273286
1777,14652,0,0,13,4,2,4,0,68,52,1.0,0.2355538,11,0,0,1,0.06857727737973388
1514,14653,0,0,13,4,0,2,0,7,105,1.0,0.39736468,3,0,0,1,0.0625
1515,14654,0,0,13,4,0,2,0,21,57,1.0,0.4631605,12,0,1,0,0.06488095238095239
1516,14655,0,0,13,4,2,0,0,21,48,1.0,0.304528,11,0,0,1,0.061309523809523814
1517,14656,0,0,13,4,2,3,0,34,50,0.0,0.6386702,11,0,1,0,0.061309523809523814
1518,14657,0,0,13,4,3,2,0,34,39,1.0,0.25235498,10,0,0,1,0.06369047619047619
1519,14658,0,0,13,4,2,3,0,47,15,0.0,0.7378621999999999,6,0,1,0,0.0625
1520,14659,0,0,13,4,3,2,0,47,8,1.0,0.39227176,5,0,0,1,0.0625
4066,14660,0,0,13,4,7,6,0,4,12,0.0,0.5258725999999999,5,0,1,0,0.07056451612903226
4067,14661,0,0,13,4,6,7,0,4,2,0.0,0.724564,4,0,0,1,0.06541218637992832
4068,14662,0,0,13,4,6,7,0,5,85,0.0,0.7243898,11,0,1,0,0.07280465949820789
4069,14663,0,0,13,4,7,6,0,5,74,1.0,0.40422118,10,0,0,1,0.08064516129032258
4070,14664,0,0,13,4,0,7,0,51,156,0.0,0.7013047,3,0,1,0,0.06025985663082437
4071,14665,0,0,13,4,7,0,0,51,144,0.0,0.6001061,2,0,0,1,0.06630824372759858
4072,14666,0,0,13,4,7,0,0,52,160,0.0,0.7185321,3,0,1,0,0.06025985663082437
4073,14667,0,0,13,4,0,7,0,52,148,0.0,0.71010995,2,0,0,1,0.06630824372759858
4074,14668,0,0,13,4,0,7,0,65,34,0.0,0.7355079999999999,7,0,1,0,0.07146057347670251
4075,14669,0,0,13,4,7,0,0,65,21,0.0,0.71064305,6,0,0,1,0.058915770609319
4076,14670,0,0,13,4,0,7,0,85,80,0.0,0.67130387,11,0,1,0,0.07280465949820789
4077,14671,0,0,13,4,7,0,0,85,67,1.0,0.4616089,10,0,0,1,0.08064516129032258
2600,14672,0,0,13,4,4,9,0,26,66,0.0,0.6831213,10,0,1,0,0.06535269709543569
2601,14673,0,0,13,4,9,4,0,26,58,1.0,0.41092049999999997,10,0,0,1,0.06535269709543569
2602,14674,0,0,13,4,0,4,0,57,140,0.0,0.54730546,3,0,1,0,0.07607192254495157
2603,14675,0,0,13,4,4,0,0,57,131,1.0,0.39411092,1,0,0,1,0.057053941908713685
2604,14676,0,0,13,4,4,0,0,70,8,0.0,0.5784246,5,0,1,0,0.07434301521438451
2605,14677,0,0,13,4,0,4,0,70,146,0.0,0.57313627,3,0,0,1,0.07607192254495157
2606,14678,0,0,13,4,4,0,0,82,48,0.0,0.58814096,9,0,1,0,0.08125864453665284
2607,14679,0,0,13,4,0,4,0,82,38,1.0,0.39487755,8,0,0,1,0.06846473029045644
2053,14680,0,0,13,4,2,0,0,1,107,0.0,0.71965456,2,0,1,0,0.0863921217547001
2054,14681,0,0,13,4,0,2,0,1,96,0.0,0.5244482,0,0,0,1,0.020143240823634737
2055,14682,0,0,13,4,2,1,0,21,122,1.0,0.39156985,3,0,0,1,0.0720680393912265
2056,14683,0,0,13,4,2,1,0,35,114,0.0,0.76850927,2,0,1,0,0.0863921217547001
2057,14684,0,0,13,4,1,2,0,35,105,0.0,0.5577225,1,0,0,1,0.06177260519247986
1274,14685,0,0,13,4,0,3,0,7,6,0.0,0.7423310000000001,5,0,1,0,0.06484149855907781
1275,14686,0,0,13,4,3,0,0,7,75,1.0,0.37782985,3,0,0,1,0.08285302593659942
1276,14687,0,0,13,4,3,0,0,20,32,0.0,0.8942473,10,0,1,0,0.048270893371757925
1277,14688,0,0,13,4,0,3,0,20,25,1.0,0.47792226,9,0,0,1,0.048270893371757925
1778,14689,0,0,13,4,2,0,0,14,34,0.0,0.6641489,8,0,1,0,0.06704196519959059
1779,14690,0,0,13,4,0,2,0,14,25,1.0,0.49179940000000005,7,0,0,1,0.058341862845445236
1780,14691,0,0,13,4,0,2,0,27,87,0.0,0.6615411,16,0,1,0,0.030706243602865918
1781,14692,0,0,13,4,2,0,0,27,82,1.0,0.28951252,15,0,0,1,0.04912998976458546
1782,14693,0,0,13,4,5,2,0,56,102,1.0,0.42187726,3,0,1,0,0.05783009211873081
1783,14694,0,0,13,4,2,5,0,56,97,0.0,0.70536494,2,0,0,1,0.0383828045035824
1521,14695,0,0,13,4,2,0,0,8,10,0.0,0.7425520999999999,5,0,1,0,0.0625
1522,14696,0,0,13,4,0,2,0,8,1,1.0,0.37392718,4,0,0,1,0.0625
1523,14697,0,0,13,4,2,0,0,22,59,0.0,0.557656,12,0,1,0,0.06488095238095239
1524,14698,0,0,13,4,3,2,0,35,60,0.0,0.617158,12,0,1,0,0.06488095238095239
1525,14699,0,0,13,4,2,3,0,35,53,1.0,0.33430487,11,0,0,1,0.061309523809523814
1526,14700,0,0,13,4,3,2,0,48,12,0.0,0.69485354,5,0,1,0,0.0625
1527,14701,0,0,13,4,2,3,0,48,4,1.0,0.34058172,4,0,0,1,0.0625
4078,14702,0,0,13,4,7,6,0,6,52,1.0,0.3857335,8,0,1,0,0.06541218637992832
4079,14703,0,0,13,4,6,7,0,6,41,0.0,0.5054252,7,0,0,1,0.07146057347670251
4080,14704,0,0,13,4,0,7,0,53,4,0.0,0.74782526,4,0,1,0,0.06541218637992832
4081,14705,0,0,13,4,7,0,0,53,154,0.0,0.62116516,3,0,0,1,0.06025985663082437
4082,14706,0,0,13,4,0,7,0,67,42,0.0,0.66336906,8,0,1,0,0.06541218637992832
4083,14707,0,0,13,4,7,0,0,67,30,0.0,0.71064305,6,0,0,1,0.058915770609319
4084,14708,0,0,13,4,0,7,0,101,124,0.0,0.6440537,15,0,1,0,0.04233870967741935
4085,14709,0,0,13,4,7,0,0,101,113,1.0,0.39034492,14,0,0,1,0.06653225806451613
2608,14710,0,0,13,4,4,6,0,27,132,0.0,0.6288043000000001,2,0,1,0,0.048409405255878286
2609,14711,0,0,13,4,6,4,0,27,122,0.0,0.60063344,0,0,0,1,0.041493775933609964
